Index, StateCode, StateName, CountyName, CityName, Latitude, Longitude, Zip_Code, Average_Temperature, Maximum_Monthly_Highs, Minimum_Monthly_Lows
17001,NJ,NewJersey,Atlantic,EstellManor,39.37825,-74.816512,08319,53.716666666666676,86.8,20.7
17002,NJ,NewJersey,Gloucester,Ewan,39.698611,-75.186389,08025,53.208333333333336,85.9,21.9
17003,NJ,NewJersey,Mercer,Ewing,40.237687,-74.782062,08560,53.39166666666666,85.3,23.2
17004,NJ,NewJersey,Monmouth,FairHaven,40.359873,-74.038891,07704,53.525000000000006,82.7,23.9
17005,NJ,NewJersey,Bergen,FairLawn,40.934297,-74.1166,07410,54.28333333333333,86.0,23.6
17006,NJ,NewJersey,Essex,Fairfield,40.882178,-74.296027,07004,52.14166666666666,84.7,21.0
17007,NJ,NewJersey,Cumberland,Fairton,39.381667,-75.220278,08320,55.300000000000004,86.4,25.5
17008,NJ,NewJersey,Bergen,Fairview,40.816985,-73.999967,07022,54.91666666666668,84.1,26.9
17009,NJ,NewJersey,Union,Fanwood,40.641856,-74.386762,07023,53.90833333333333,86.9,23.0
17010,NJ,NewJersey,Somerset,FarHills,40.704035,-74.653959,07931,50.59166666666667,84.9,18.1
17011,NJ,NewJersey,Monmouth,Farmingdale,40.204312,-74.177864,07727,53.525,85.3,22.4
17012,NJ,NewJersey,Somerset,Flagtown,40.516944,-74.684722,08821,50.59166666666667,84.9,18.1
17013,NJ,NewJersey,Morris,Flanders,40.845316,-74.70188,07836,48.508333333333326,79.3,17.8
17014,NJ,NewJersey,Hunterdon,Flemington,40.517976,-74.845316,08822,51.416666666666664,85.2,19.4
17015,NJ,NewJersey,Burlington,Florence,40.118025,-74.805515,08518,53.083333333333336,85.0,21.3
17016,NJ,NewJersey,Morris,FlorhamPark,40.775701,-74.392819,07932,51.83333333333334,86.3,18.3
17017,NJ,NewJersey,Middlesex,Fords,40.53925,-74.311707,08863,53.90833333333333,86.9,23.0
17018,NJ,NewJersey,Ocean,ForkedRiver,39.844425,-74.197301,08731,52.89166666666667,85.0,22.1
17019,NJ,NewJersey,Burlington,FortDix,40.009946,-74.618296,08640,54.583333333333336,87.6,23.0
17020,NJ,NewJersey,Bergen,FortLee,40.850312,-73.974455,07024,54.91666666666668,84.1,26.9
17021,NJ,NewJersey,Monmouth,FortMonmouth,40.317667,-74.039001,07703,53.525000000000006,82.7,23.9
17022,NJ,NewJersey,Cumberland,Fortescue,39.2375,-75.171944,08321,53.724999999999994,85.4,23.4
17023,NJ,NewJersey,Sussex,Franklin,41.116355,-74.58649,07416,49.275,82.8,16.9
17024,NJ,NewJersey,Bergen,FranklinLakes,41.008095,-74.211347,07417,51.20833333333334,83.6,19.4
17025,NJ,NewJersey,Somerset,FranklinPark,40.442097,-74.536908,08823,53.041666666666664,85.6,21.8
17026,NJ,NewJersey,Gloucester,Franklinville,39.615557,-75.04088,08322,53.208333333333336,85.9,21.9
17027,NJ,NewJersey,Monmouth,Freehold,40.245776,-74.276822,07728,53.525,85.3,22.4
17028,NJ,NewJersey,Hunterdon,Frenchtown,40.520795,-75.032468,08825,51.416666666666664,85.2,19.4
17029,NJ,NewJersey,Bergen,Garfield,40.878886,-74.108141,07026,54.28333333333333,86.0,23.6
17030,NJ,NewJersey,Union,Garwood,40.65121,-74.323864,07027,53.12499999999999,86.1,21.8
17031,NJ,NewJersey,Camden,Gibbsboro,39.836532,-74.970996,08026,54.92499999999999,89.1,22.9
17032,NJ,NewJersey,Gloucester,Gibbstown,39.82314,-75.275128,08027,55.81666666666667,87.1,25.6
17033,NJ,NewJersey,Morris,Gillette,40.687678,-74.468134,07933,53.90833333333333,86.9,23.0
17034,NJ,NewJersey,Somerset,Gladstone,40.721948,-74.670656,07934,50.59166666666667,84.9,18.1
17035,NJ,NewJersey,Gloucester,Glassboro,39.706823,-75.117247,08028,53.208333333333336,85.9,21.9
17036,NJ,NewJersey,Sussex,Glasser,40.986389,-74.633889,07837,50.05833333333333,83.8,16.7
17037,NJ,NewJersey,Hunterdon,GlenGardner,40.713437,-74.916207,08826,51.416666666666664,85.2,19.4
17038,NJ,NewJersey,Essex,GlenRidge,40.804015,-74.205477,07028,52.199999999999996,85.4,19.5
17039,NJ,NewJersey,Bergen,GlenRock,40.960183,-74.125367,07452,52.199999999999996,85.4,19.5
17040,NJ,NewJersey,Camden,Glendora,39.840376,-75.069744,08029,53.208333333333336,85.9,21.9
17041,NJ,NewJersey,Sussex,Glenwood,41.235618,-74.488481,07418,49.275,82.8,16.9
17042,NJ,NewJersey,Camden,GloucesterCity,39.891105,-75.116962,08030,57.35833333333333,86.5,28.7
17043,NJ,NewJersey,CapeMay,Goshen,39.141389,-74.853333,08218,52.916666666666664,84.4,22.1
17044,NJ,NewJersey,Warren,GreatMeadows,40.85196,-74.941806,07838,50.96666666666667,84.6,18.9
17045,NJ,NewJersey,CapeMay,GreenCreek,39.046111,-74.901667,08219,55.60833333333334,84.5,27.9
17046,NJ,NewJersey,Morris,GreenVillage,40.741618,-74.451685,07935,51.83333333333334,86.3,18.3
17047,NJ,NewJersey,Sussex,Greendell,40.973889,-74.821389,07839,50.05833333333333,83.8,16.7
17048,NJ,NewJersey,Cumberland,Greenwich,39.389722,-75.338889,08323,55.300000000000004,86.4,25.5
17049,NJ,NewJersey,Gloucester,Grenloch,39.425833,-75.225278,08032,55.300000000000004,86.4,25.5
17050,NJ,NewJersey,Morris,GreystonePark,40.843982,-74.479645,07950,51.45833333333334,84.6,19.4
17051,NJ,NewJersey,Bergen,Hackensack,40.888191,-74.050301,07601,54.28333333333333,86.0,23.6
17052,NJ,NewJersey,Warren,Hackettstown,40.852891,-74.834315,07840,48.508333333333326,79.3,17.8
17053,NJ,NewJersey,Camden,HaddonHeights,39.878832,-75.06639,08035,57.35833333333333,86.5,28.7
17054,NJ,NewJersey,Camden,HaddonTownship,39.918575,-75.107835,08104,57.35833333333333,86.5,28.7
17055,NJ,NewJersey,Camden,Haddonfield,39.895449,-75.041726,08033,54.92499999999999,89.1,22.9
17056,NJ,NewJersey,Burlington,Hainesport,39.983889,-74.8275,08036,53.900000000000006,86.5,24.0
17057,NJ,NewJersey,Passaic,Haledon,40.945689,-74.182599,07508,52.199999999999996,85.4,19.5
17058,NJ,NewJersey,Sussex,Hamburg,41.146714,-74.587379,07419,49.275,82.8,16.9
17059,NJ,NewJersey,Atlantic,Hammonton,39.638878,-74.790735,08037,54.041666666666664,86.8,23.0
17060,NJ,NewJersey,Hunterdon,Hampton,40.677351,-74.962221,08827,51.416666666666664,85.2,19.4
17061,NJ,NewJersey,Salem,HancocksBridge,39.505278,-75.462222,08038,54.841666666666676,86.1,24.6
17062,NJ,NewJersey,Bergen,HarringtonPark,40.991791,-73.980017,07640,43.175000000000004,75.9,11.1
17063,NJ,NewJersey,Hudson,Harrison,40.74754,-74.155871,07029,54.791666666666664,86.0,24.5
17064,NJ,NewJersey,Gloucester,Harrisonville,39.685,-75.266389,08039,54.808333333333344,87.5,24.5
17065,NJ,NewJersey,Bergen,HasbrouckHeights,40.862241,-74.075971,07604,54.28333333333333,86.0,23.6
17066,NJ,NewJersey,Passaic,Haskell,41.030111,-74.296542,07420,51.20833333333334,83.6,19.4
17067,NJ,NewJersey,Bergen,Haworth,40.960808,-73.987376,07641,43.175000000000004,75.9,11.1
17068,NJ,NewJersey,Passaic,Hawthorne,40.956355,-74.156897,07506,52.199999999999996,85.4,19.5
17069,NJ,NewJersey,Monmouth,Hazlet,40.422554,-74.179896,07730,53.525,85.3,22.4
17070,NJ,NewJersey,Cumberland,Heislerville,39.245013,-74.993942,08324,53.724999999999994,85.4,23.4
17071,NJ,NewJersey,Middlesex,Helmetta,40.377742,-74.420393,08828,53.041666666666664,85.6,21.8
17072,NJ,NewJersey,Passaic,Hewitt,41.170867,-74.368566,07421,50.25000000000001,83.3,18.0
17073,NJ,NewJersey,Morris,Hibernia,40.943889,-74.493056,07842,51.45833333333334,84.6,19.4
17074,NJ,NewJersey,Hunterdon,HighBridge,40.668438,-74.893667,08829,51.416666666666664,85.2,19.4
17075,NJ,NewJersey,Sussex,HighlandLakes,41.182622,-74.456442,07422,50.25000000000001,83.3,18.0
17076,NJ,NewJersey,Middlesex,HighlandPark,40.499141,-74.426602,08904,53.041666666666664,85.6,21.8
17077,NJ,NewJersey,Monmouth,Highlands,40.402377,-73.990912,07732,54.275,83.1,26.6
17078,NJ,NewJersey,Mercer,Hightstown,40.266885,-74.524993,08520,52.94166666666666,85.7,22.2
17079,NJ,NewJersey,Somerset,Hillsborough,40.4775,-74.627222,08844,50.59166666666667,84.9,18.1
17080,NJ,NewJersey,Bergen,Hillsdale,41.006945,-74.042625,07642,43.175000000000004,75.9,11.1
17081,NJ,NewJersey,Union,Hillside,40.696811,-74.228065,07205,54.791666666666664,86.0,24.5
17082,NJ,NewJersey,Bergen,HoHoKus,41.000412,-74.102532,07423,51.14166666666667,83.9,18.9
17083,NJ,NewJersey,Hudson,Hoboken,40.7445,-74.032863,07030,54.91666666666668,84.1,26.9
17084,NJ,NewJersey,,Holmdel,40.345,-74.184444,07733,53.525,85.3,22.4
17085,NJ,NewJersey,Monmouth,Holmdel,40.385853,-74.173971,07733,53.525,85.3,22.4
17086,NJ,NewJersey,Sussex,Hopatcong,40.938983,-74.66163,07843,50.05833333333333,83.8,16.7
17087,NJ,NewJersey,Warren,Hope,40.911111,-74.967778,07844,50.96666666666667,84.6,18.9
17088,NJ,NewJersey,Mercer,Hopewell,40.390224,-74.770963,08525,51.60833333333333,85.8,20.5
17089,NJ,NewJersey,Monmouth,Howell,40.148096,-74.213683,07731,53.525,85.3,22.4
17090,NJ,NewJersey,Monmouth,Imlaystown,40.166215,-74.510939,08526,52.94166666666666,85.7,22.2
17091,NJ,NewJersey,Morris,Ironia,40.822778,-74.626111,07845,48.508333333333326,79.3,17.8
17092,NJ,NewJersey,Essex,Irvington,40.7261,-74.231271,07111,54.791666666666664,86.0,24.5
17093,NJ,NewJersey,Middlesex,Iselin,40.571593,-74.316677,08830,53.90833333333333,86.9,23.0
17094,NJ,NewJersey,Ocean,IslandHeights,39.943197,-74.146787,08732,52.89166666666667,85.0,22.1
17095,NJ,NewJersey,Ocean,Jackson,40.120964,-74.301709,08527,52.89166666666667,85.0,22.1
17096,NJ,NewJersey,Hudson,JerseyCity,40.7164,-74.038,07097,54.91666666666668,84.1,26.9
17097,NJ,NewJersey,Burlington,Jobstown,40.038698,-74.687305,08041,54.583333333333336,87.6,23.0
17098,NJ,NewJersey,Warren,Johnsonburg,40.964444,-74.878889,07825,50.05833333333333,83.8,16.7
17099,NJ,NewJersey,Burlington,Juliustown,40.013333,-74.669167,08042,54.583333333333336,87.6,23.0
17100,NJ,NewJersey,Monmouth,Keansburg,40.441363,-74.130633,07734,54.275,83.1,26.6
17101,NJ,NewJersey,Hudson,Kearny,40.76466,-74.147108,07032,54.791666666666664,86.0,24.5
17102,NJ,NewJersey,Middlesex,Keasbey,40.519171,-74.302119,08832,53.90833333333333,86.9,23.0
17103,NJ,NewJersey,Middlesex,KendallPark,40.4208,-74.552921,08824,53.041666666666664,85.6,21.8
17104,NJ,NewJersey,Union,Kenilworth,40.675869,-74.294419,07033,53.12499999999999,86.1,21.8
17105,NJ,NewJersey,Morris,Kenvil,40.881901,-74.620984,07847,48.508333333333326,79.3,17.8
17106,NJ,NewJersey,Monmouth,Keyport,40.439862,-74.199563,07735,53.525,85.3,22.4
17107,NJ,NewJersey,Somerset,Kingston,40.380465,-74.616071,08528,52.94166666666666,85.7,22.2
17108,NJ,NewJersey,Sussex,Lafayette,41.076099,-74.691223,07848,50.05833333333333,83.8,16.7
17109,NJ,NewJersey,Morris,LakeHiawatha,40.88252,-74.383013,07034,51.45833333333334,84.6,19.4
17110,NJ,NewJersey,Morris,LakeHopatcong,40.965882,-74.614438,07849,50.05833333333333,83.8,16.7
17111,NJ,NewJersey,Ocean,Lakehurst,40.020054,-74.290901,08733,52.89166666666667,85.0,22.1
17112,NJ,NewJersey,Ocean,Lakewood,40.085043,-74.204199,08701,52.89166666666667,85.0,22.1
17113,NJ,NewJersey,Hunterdon,Lambertville,40.373122,-74.926605,08530,51.79999999999999,87.3,17.9
17114,NJ,NewJersey,Morris,Landing,40.908684,-74.655425,07850,48.508333333333326,79.3,17.8
17115,NJ,NewJersey,Atlantic,Landisville,39.523942,-74.937688,08326,54.041666666666664,86.8,23.0
17116,NJ,NewJersey,Ocean,LanokaHarbor,39.861993,-74.166765,08734,52.89166666666667,85.0,22.1
17117,NJ,NewJersey,Ocean,Lavallette,39.977486,-74.070424,08735,52.89166666666667,85.0,22.1
17118,NJ,NewJersey,Camden,Lawnside,39.867601,-75.031681,08045,54.92499999999999,89.1,22.9
17119,NJ,NewJersey,Sussex,Layton,41.205913,-74.817219,07851,48.68333333333333,82.3,15.8
17120,NJ,NewJersey,Hunterdon,Lebanon,40.646623,-74.829035,08833,51.416666666666664,85.2,19.4
17121,NJ,NewJersey,Morris,Ledgewood,40.878028,-74.655405,07852,48.508333333333326,79.3,17.8
17122,NJ,NewJersey,Atlantic,LeedsPoint,39.491944,-74.429444,08220,55.49166666666667,81.3,29.2
17123,NJ,NewJersey,Cumberland,Leesburg,39.238724,-75.001211,08327,53.724999999999994,85.4,23.4
17124,NJ,NewJersey,Monmouth,Leonardo,40.417704,-74.062265,07737,54.275,83.1,26.6
17125,NJ,NewJersey,Bergen,Leonia,40.862929,-73.987873,07605,54.28333333333333,86.0,23.6
17126,NJ,NewJersey,Somerset,LibertyCorner,40.664722,-74.577778,07938,50.59166666666667,84.9,18.1
17127,NJ,NewJersey,Morris,LincolnPark,40.920769,-74.299512,07035,52.14166666666666,84.7,21.0
17128,NJ,NewJersey,Monmouth,Lincroft,40.33689,-74.120469,07738,53.525000000000006,82.7,23.9
17129,NJ,NewJersey,Union,Linden,40.635366,-74.255567,07036,53.12499999999999,86.1,21.8
17130,NJ,NewJersey,Atlantic,Linwood,39.346883,-74.580744,08221,54.34166666666666,85.5,24.5
17131,NJ,NewJersey,Ocean,LittleEggHarborTwp,39.588149,-74.364586,08087,53.64166666666666,84.7,23.7
17132,NJ,NewJersey,Passaic,LittleFalls,40.885353,-74.21145,07424,52.199999999999996,85.4,19.5
17133,NJ,NewJersey,Bergen,LittleFerry,40.849319,-74.040502,07643,54.28333333333333,86.0,23.6
17134,NJ,NewJersey,Monmouth,LittleSilver,40.335393,-74.041319,07739,53.525000000000006,82.7,23.9
17135,NJ,NewJersey,Hunterdon,LittleYork,40.611111,-75.076389,08834,49.949999999999996,84.4,16.6
17136,NJ,NewJersey,Essex,Livingston,40.789633,-74.3202,07039,51.75,84.6,20.3
17137,NJ,NewJersey,Bergen,Lodi,40.876363,-74.083827,07644,54.28333333333333,86.0,23.6
17138,NJ,NewJersey,Monmouth,LongBranch,40.299204,-73.991176,07740,53.525000000000006,82.7,23.9
17139,NJ,NewJersey,Morris,LongValley,40.787817,-74.78698,07853,48.508333333333326,79.3,17.8
17140,NJ,NewJersey,Atlantic,Longport,39.309712,-74.542143,08403,55.49166666666667,81.3,29.2
17141,NJ,NewJersey,Burlington,Lumberton,39.96512,-74.806736,08048,53.900000000000006,86.5,24.0
17142,NJ,NewJersey,Bergen,Lyndhurst,40.809433,-74.12453,07071,54.28333333333333,86.0,23.6
17143,NJ,NewJersey,Somerset,Lyons,40.685278,-74.5475,07939,50.59166666666667,84.9,18.1
17144,NJ,NewJersey,Morris,Madison,40.759939,-74.417868,07940,51.83333333333334,86.3,18.3
17145,NJ,NewJersey,Camden,Magnolia,39.853807,-75.039254,08049,54.92499999999999,89.1,22.9
17146,NJ,NewJersey,Bergen,Mahwah,41.074473,-74.155974,07430,51.14166666666667,83.9,18.9
17147,NJ,NewJersey,Gloucester,Malaga,39.575495,-75.058155,08328,54.808333333333344,87.5,24.5
17148,NJ,NewJersey,Ocean,Manahawkin,39.705017,-74.260391,08050,53.64166666666666,84.7,23.7
17149,NJ,NewJersey,Monmouth,Manasquan,40.121693,-74.061055,08736,53.525000000000006,82.7,23.9
17150,NJ,NewJersey,Ocean,ManchesterTownship,39.950983,-74.360713,08733,52.89166666666667,85.0,22.1
17151,NJ,NewJersey,Ocean,Mantoloking,40.026125,-74.056188,08738,52.89166666666667,85.0,22.1
17152,NJ,NewJersey,Gloucester,Mantua,39.786983,-75.178531,08051,55.81666666666667,87.1,25.6
17153,NJ,NewJersey,Somerset,Manville,40.539871,-74.593377,08835,50.59166666666667,84.9,18.1
17154,NJ,NewJersey,Burlington,MapleShade,39.951085,-74.994644,08052,54.92499999999999,89.1,22.9
17155,NJ,NewJersey,Essex,Maplewood,40.727906,-74.265573,07040,53.12499999999999,86.1,21.8
17156,NJ,NewJersey,Atlantic,MargateCity,39.328621,-74.509038,08402,55.49166666666667,81.3,29.2
17157,NJ,NewJersey,Monmouth,Marlboro,40.31825,-74.263871,07746,53.525,85.3,22.4
17158,NJ,NewJersey,Burlington,Marlton,39.884517,-74.90674,08053,54.92499999999999,89.1,22.9
17159,NJ,NewJersey,CapeMay,Marmora,39.258562,-74.659297,08223,52.916666666666664,84.4,22.1
17160,NJ,NewJersey,Somerset,Martinsville,40.599962,-74.557191,08836,50.59166666666667,84.9,18.1
17161,NJ,NewJersey,Monmouth,Matawan,40.410876,-74.237955,07747,53.525,85.3,22.4
17162,NJ,NewJersey,Cumberland,Mauricetown,39.285833,-74.993611,08329,53.724999999999994,85.4,23.4
17163,NJ,NewJersey,Atlantic,MaysLanding,39.432011,-74.69619,08330,54.34166666666666,85.5,24.5
17164,NJ,NewJersey,Bergen,Maywood,40.902412,-74.062916,07607,54.28333333333333,86.0,23.6
17165,NJ,NewJersey,Sussex,McAfee,41.201667,-74.550833,07428,49.275,82.8,16.9
17166,NJ,NewJersey,Burlington,Medford,39.868099,-74.823384,08055,53.541666666666664,86.5,22.4
17167,NJ,NewJersey,Morris,Mendham,40.778919,-74.600035,07945,50.59166666666667,84.9,18.1
17168,NJ,NewJersey,Camden,Merchantville,39.95193,-75.048204,08109,54.92499999999999,89.1,22.9
17169,NJ,NewJersey,Middlesex,Metuchen,40.54493,-74.351721,08840,53.90833333333333,86.9,23.0
17170,NJ,NewJersey,Gloucester,Mickleton,39.785653,-75.249777,08056,55.81666666666667,87.1,25.6
17171,NJ,NewJersey,Middlesex,Middlesex,40.575882,-74.500835,08846,53.90833333333333,86.9,23.0
17172,NJ,NewJersey,Monmouth,Middletown,40.396018,-74.113908,07748,54.275,83.1,26.6
17173,NJ,NewJersey,Sussex,Middleville,41.055833,-74.863333,07855,50.05833333333333,83.8,16.7
17174,NJ,NewJersey,Bergen,MidlandPark,40.995668,-74.140904,07432,51.14166666666667,83.9,18.9
17175,NJ,NewJersey,Hunterdon,Milford,40.592942,-75.102519,08848,49.949999999999996,84.4,16.6
17176,NJ,NewJersey,Essex,Millburn,40.722798,-74.301469,07041,51.83333333333334,86.3,18.3
17177,NJ,NewJersey,Morris,Millington,40.672716,-74.518292,07946,53.90833333333333,86.9,23.0
17178,NJ,NewJersey,Monmouth,MillstoneTownship,40.199751,-74.434387,08510,52.94166666666666,85.7,22.2
17179,NJ,NewJersey,Middlesex,Milltown,40.449346,-74.439046,08850,53.041666666666664,85.6,21.8
17180,NJ,NewJersey,Cumberland,Millville,39.367313,-75.029311,08332,53.724999999999994,85.4,23.4
17181,NJ,NewJersey,Atlantic,Milmay,39.445078,-74.866671,08340,53.716666666666676,86.8,20.7
17182,NJ,NewJersey,Morris,MineHill,40.8782,-74.5978,07803,51.45833333333334,84.6,19.4
17183,NJ,NewJersey,Atlantic,Minotola,39.515512,-74.946685,08341,53.716666666666676,86.8,20.7
17184,NJ,NewJersey,Atlantic,Mizpah,39.486667,-74.836111,08342,53.716666666666676,86.8,20.7
17185,NJ,NewJersey,Monmouth,MonmouthBeach,40.333032,-73.98089,07750,53.525000000000006,82.7,23.9
17186,NJ,NewJersey,Middlesex,MonmouthJunction,40.394391,-74.547021,08852,52.94166666666666,85.7,22.2
17187,NJ,NewJersey,Middlesex,MonroeTownship,40.342475,-74.433568,08831,53.041666666666664,85.6,21.8
17188,NJ,NewJersey,Salem,Monroeville,39.644224,-75.156848,08343,54.808333333333344,87.5,24.5
17189,NJ,NewJersey,Sussex,Montague,41.302259,-74.753956,07827,47.074999999999996,79.0,14.8
17190,NJ,NewJersey,Essex,Montclair,40.81307,-74.216467,07042,51.75,84.6,20.3
17191,NJ,NewJersey,Bergen,Montvale,41.049458,-74.038362,07645,43.175000000000004,75.9,11.1
17192,NJ,NewJersey,Morris,Montville,40.904914,-74.36456,07045,51.45833333333334,84.6,19.4
17193,NJ,NewJersey,Bergen,Moonachie,40.839352,-74.056646,07074,54.28333333333333,86.0,23.6
17194,NJ,NewJersey,Burlington,Moorestown,39.9683,-74.953323,08057,54.92499999999999,89.1,22.9
17195,NJ,NewJersey,Monmouth,Morganville,40.352917,-74.277863,07751,53.525,85.3,22.4
17196,NJ,NewJersey,Morris,Morristown,40.795236,-74.487288,07960,51.45833333333334,84.6,19.4
17197,NJ,NewJersey,Morris,MountArlington,40.928267,-74.636331,07856,50.05833333333333,83.8,16.7
17198,NJ,NewJersey,Camden,MountEphraim,39.882749,-75.09289,08059,57.35833333333333,86.5,28.7
17199,NJ,NewJersey,Morris,MountFreedom,40.826111,-74.570556,07970,51.45833333333334,84.6,19.4
17200,NJ,NewJersey,Burlington,MountHolly,39.993028,-74.795522,08060,53.900000000000006,86.5,24.0
17201,NJ,NewJersey,Burlington,MountLaurel,39.947808,-74.903588,08054,53.900000000000006,86.5,24.0
17202,NJ,NewJersey,Gloucester,MountRoyal,39.809741,-75.208153,08061,55.81666666666667,87.1,25.6
17203,NJ,NewJersey,Morris,MountTabor,40.873611,-74.479167,07878,51.45833333333334,84.6,19.4
17204,NJ,NewJersey,Morris,MountainLakes,40.890447,-74.441487,07046,51.45833333333334,84.6,19.4
17205,NJ,NewJersey,Union,Mountainside,40.678461,-74.358785,07092,53.12499999999999,86.1,21.8
17206,NJ,NewJersey,Gloucester,MullicaHill,39.725228,-75.20654,08062,53.208333333333336,85.9,21.9
17207,NJ,NewJersey,Gloucester,NationalPark,39.866412,-75.179397,08063,55.81666666666667,87.1,25.6
17208,NJ,NewJersey,Monmouth,Navesink,40.399444,-74.035833,07752,54.275,83.1,26.6
17209,NJ,NewJersey,Monmouth,Neptune,40.211153,-74.054045,07753,53.525000000000006,82.7,23.9
17210,NJ,NewJersey,Somerset,NeshanicStation,40.509551,-74.71434,08853,51.60833333333333,85.8,20.5
17211,NJ,NewJersey,Morris,Netcong,40.898497,-74.698454,07857,48.508333333333326,79.3,17.8
17212,NJ,NewJersey,Middlesex,NewBrunswick,40.489073,-74.448193,08901,53.041666666666664,85.6,21.8
17213,NJ,NewJersey,Ocean,NewEgypt,40.071343,-74.506721,08533,52.94166666666666,85.7,22.2
17214,NJ,NewJersey,Burlington,NewGretna,39.592222,-74.451389,08224,53.64166666666666,84.7,23.7
17215,NJ,NewJersey,Burlington,NewLisbon,39.958056,-74.628333,08064,54.583333333333336,87.6,23.0
17216,NJ,NewJersey,Bergen,NewMilford,40.933115,-74.019517,07646,54.28333333333333,86.0,23.6
17217,NJ,NewJersey,Union,NewProvidence,40.700403,-74.402291,07974,51.83333333333334,86.3,18.3
17218,NJ,NewJersey,Morris,NewVernon,40.734685,-74.484471,07976,51.83333333333334,86.3,18.3
17219,NJ,NewJersey,Essex,Newark,40.7308,-74.1744,07101,54.791666666666664,86.0,24.5
17220,NJ,NewJersey,Gloucester,Newfield,39.555257,-75.027558,08344,54.808333333333344,87.5,24.5
17221,NJ,NewJersey,Passaic,Newfoundland,41.064691,-74.435857,07435,50.25000000000001,83.3,18.0
17222,NJ,NewJersey,Cumberland,Newport,39.283205,-75.171647,08345,53.724999999999994,85.4,23.4
17223,NJ,NewJersey,Sussex,Newton,41.058275,-74.780191,07860,50.05833333333333,83.8,16.7
17224,NJ,NewJersey,Atlantic,Newtonville,39.564477,-74.859049,08346,54.041666666666664,86.8,23.0
17225,NJ,NewJersey,Salem,Norma,39.496111,-75.088333,08347,54.808333333333344,87.5,24.5
17226,NJ,NewJersey,Ocean,NormandyBeach,40.0025,-74.060833,08739,52.89166666666667,85.0,22.1
17227,NJ,NewJersey,Bergen,NorthArlington,40.78977,-74.134288,07031,54.28333333333333,86.0,23.6
17228,NJ,NewJersey,Hudson,NorthBergen,40.793019,-74.017715,07047,54.91666666666668,84.1,26.9
17229,NJ,NewJersey,Middlesex,NorthBrunswick,40.453767,-74.482285,08902,53.041666666666664,85.6,21.8
17230,NJ,NewJersey,Atlantic,Northfield,39.370256,-74.555237,08225,54.34166666666666,85.5,24.5
17231,NJ,NewJersey,Bergen,Northvale,41.011196,-73.952375,07647,43.175000000000004,75.9,11.1
17232,NJ,NewJersey,Bergen,Norwood,40.995231,-73.95817,07648,43.175000000000004,75.9,11.1
17233,NJ,NewJersey,Essex,Nutley,40.818548,-74.158934,07110,52.199999999999996,85.4,19.5
17234,NJ,NewJersey,Passaic,OakRidge,41.028401,-74.508801,07438,50.25000000000001,83.3,18.0
17235,NJ,NewJersey,Monmouth,Oakhurst,40.26479,-74.018413,07755,53.525000000000006,82.7,23.9
17236,NJ,NewJersey,Bergen,Oakland,41.029436,-74.233754,07436,51.20833333333334,83.6,19.4
17237,NJ,NewJersey,CapeMay,OceanCity,39.270894,-74.587514,08226,54.34166666666666,85.5,24.5
17238,NJ,NewJersey,Ocean,OceanGate,39.925975,-74.135128,08740,52.89166666666667,85.0,22.1
17239,NJ,NewJersey,Monmouth,OceanGrove,40.211606,-74.009306,07756,53.525000000000006,82.7,23.9
17240,NJ,NewJersey,CapeMay,OceanView,39.215425,-74.707548,08230,52.916666666666664,84.4,22.1
17241,NJ,NewJersey,Monmouth,Oceanport,40.31573,-74.016372,07757,53.525000000000006,82.7,23.9
17242,NJ,NewJersey,Atlantic,Oceanville,39.471111,-74.460833,08231,55.49166666666667,81.3,29.2
17243,NJ,NewJersey,Sussex,Ogdensburg,41.076707,-74.598188,07439,49.275,82.8,16.9
17244,NJ,NewJersey,Middlesex,OldBridge,40.398045,-74.323553,08857,53.525,85.3,22.4
17245,NJ,NewJersey,Hunterdon,Oldwick,40.6725,-74.747778,08858,50.59166666666667,84.9,18.1
17246,NJ,NewJersey,Bergen,Oradell,40.953456,-74.033525,07649,54.28333333333333,86.0,23.6
17247,NJ,NewJersey,Essex,Orange,40.769223,-74.2355,07050,51.75,84.6,20.3
17248,NJ,NewJersey,Warren,Oxford,40.810537,-75.00194,07863,50.96666666666667,84.6,18.9
17249,NJ,NewJersey,Bergen,PalisadesPark,40.846238,-73.995436,07650,54.28333333333333,86.0,23.6
17250,NJ,NewJersey,Burlington,Palmyra,40.003654,-75.025685,08065,54.92499999999999,89.1,22.9
17251,NJ,NewJersey,Bergen,Paramus,40.947683,-74.06724,07652,54.28333333333333,86.0,23.6
17252,NJ,NewJersey,Bergen,ParkRidge,41.034349,-74.039574,07656,43.175000000000004,75.9,11.1
17253,NJ,NewJersey,Middlesex,Parlin,40.458701,-74.304981,08859,53.041666666666664,85.6,21.8
17254,NJ,NewJersey,Morris,Parsippany,40.862106,-74.411663,07054,51.45833333333334,84.6,19.4
17255,NJ,NewJersey,Passaic,Passaic,40.860132,-74.128348,07055,54.28333333333333,86.0,23.6
17256,NJ,NewJersey,Passaic,Paterson,40.914273,-74.167141,07501,52.199999999999996,85.4,19.5
17257,NJ,NewJersey,Gloucester,Paulsboro,39.831157,-75.224233,08066,55.81666666666667,87.1,25.6
17258,NJ,NewJersey,Somerset,Peapack,40.716667,-74.656944,07977,50.59166666666667,84.9,18.1
