Zipcode, MedianHousePrice, PopulationDensityRating
"20895", 586700, 0.3945348080676643,
"72022", 154800, 0.39459986987638257,
"74127", 70600, 0.39466493168510086,
"53714", 199500, 0.39472999349381915,
"37813", 90300, 0.3947950553025374,
"78220", 97000, 0.3948601171112557,
"35071", 156000, 0.394925178919974,
"02747", 324500, 0.39499024072869227,
"23325", 198600, 0.39505530253741056,
"10509", 323300, 0.39512036434612885,
"35040", 139700, 0.3951854261548471,
"27317", 124500, 0.3952504879635654,
"49401", 214100, 0.39531554977228367,
"06804", 334600, 0.39538061158100196,
"17512", 148500, 0.39544567338972025,
"17745", 137400, 0.3955107351984385,
"44705", 55900, 0.3955757970071568,
"47501", 92400, 0.3956408588158751,
"16701", 71500, 0.39570592062459337,
"70053", 133900, 0.39577098243331166,
"70764", 129500, 0.39583604424202995,
"05446", 268000, 0.3959011060507482,
"01742", 863800, 0.3959661678594665,
"82072", 192100, 0.39603122966818477,
"60805", 176000, 0.39609629147690306,
"17019", 215800, 0.39616135328562135,
"28075", 263300, 0.39622641509433965,
"08872", 299800, 0.3962914769030579,
"16125", 85100, 0.3963565387117762,
"12206", 133900, 0.39642160052049447,
"63601", 76300, 0.39648666232921276,
"14052", 226800, 0.39655172413793105,
"60585", 331900, 0.39661678594664934,
"32829", 238300, 0.3966818477553676,
"76052", 271700, 0.39674690956408587,
"52807", 259200, 0.39681197137280416,
"45220", 220900, 0.39687703318152245,
"37210", 201000, 0.39694209499024075,
"92029", 775900, 0.39700715679895904,
"45419", 155400, 0.3970722186076773,
"25704", 74900, 0.39713728041639557,
"48098", 399700, 0.39720234222511386,
"02370", 322000, 0.39726740403383215,
"33637", 156700, 0.39733246584255044,
"14214", 163400, 0.3973975276512687,
"49090", 190700, 0.39746258945998697,
"80305", 686500, 0.39752765126870526,
"44103", 50700, 0.39759271307742355,
"24572", 131600, 0.39765777488614185,
"15025", 86300, 0.39772283669486014,
"22551", 229700, 0.3977878985035784,
"94949", 908700, 0.39785296031229667,
"93907", 450700, 0.39791802212101496,
"18013", 171900, 0.39798308392973325,
"60164", 180100, 0.39804814573845154,
"92411", 225000, 0.39811320754716983,
"10603", 438400, 0.39817826935588807,
"48342", 67400, 0.39824333116460636,
"02081", 481300, 0.39830839297332465,
"14615", 93300, 0.39837345478204295,
"07506", 349100, 0.39843851659076124,
"93103", 1230100, 0.39850357839947953,
"28327", 185900, 0.39856864020819777,
"53115", 170000, 0.39863370201691606,
"44505", 45800, 0.39869876382563435,
"11427", 566000, 0.39876382563435264,
"28574", 134400, 0.39882888744307093,
"32609", 116300, 0.3988939492517892,
"06385", 227300, 0.39895901106050746,
"35763", 250000, 0.39902407286922575,
"44706", 98300, 0.39908913467794405,
"70578", 124400, 0.39915419648666234,
"55309", 225500, 0.39921925829538063,
"74019", 157900, 0.39928432010409887,
"01060", 279400, 0.39934938191281716,
"48230", 349100, 0.39941444372153545,
"59106", 359600, 0.39947950553025374,
"05641", 162900, 0.39954456733897203,
"85621", 116400, 0.3996096291476903,
"85118", 283400, 0.39967469095640856,
"53190", 191900, 0.39973975276512685,
"34242", 576700, 0.39980481457384515,
"45410", 63800, 0.39986987638256344,
"48879", 158200, 0.39993493819128173,
"28779", 152900, 0.4,
"37069", 470300, 0.40006506180871826,
"35816", 81000, 0.40013012361743655,
"46992", 80700, 0.40019518542615484,
"75961", 86000, 0.40026024723487313,
"11783", 472600, 0.4003253090435914,
"50036", 122600, 0.4003903708523097,
"01550", 192000, 0.40045543266102795,
"38652", 163800, 0.40052049446974625,
"02141", 715200, 0.40058555627846454,
"38108", 40800, 0.40065061808718283,
"01247", 130800, 0.4007156798959011,
"17801", 106000, 0.4007807417046194,
"37127", 237600, 0.40084580351333765,
"55391", 595600, 0.40091086532205594,
"27344", 144800, 0.40097592713077423,
"18302", 127900, 0.4010409889394925,
"19512", 196900, 0.4011060507482108,
"29306", 85100, 0.4011711125569291,
"08085", 262000, 0.40123617436564735,
"80121", 460200, 0.40130123617436564,
"78224", 125700, 0.40136629798308393,
"15218", 134100, 0.4014313597918022,
"14559", 155000, 0.4014964216005205,
"06518", 227500, 0.40156148340923875,
"82716", 169400, 0.40162654521795704,
"02035", 446500, 0.40169160702667533,
"41075", 201300, 0.4017566688353936,
"63074", 80000, 0.4018217306441119,
"14305", 75200, 0.4018867924528302,
"37771", 121600, 0.40195185426154845,
"74447", 56400, 0.40201691607026674,
"95602", 459200, 0.40208197787898503,
"80620", 245400, 0.4021470396877033,
"02865", 323800, 0.4022121014964216,
"07461", 231700, 0.4022771633051399,
"05478", 210700, 0.40234222511385814,
"38107", 54900, 0.40240728692257643,
"07834", 393400, 0.4024723487312947,
"29302", 142400, 0.402537410540013,
"46011", 109700, 0.4026024723487313,
"76528", 90200, 0.4026675341574496,
"35473", 176100, 0.40273259596616784,
"37932", 245300, 0.40279765777488613,
"60304", 372600, 0.4028627195836044,
"91723", 546200, 0.4029277813923227,
"16301", 58100, 0.402992843201041,
"16508", 84900, 0.4030579050097593,
"36870", 137300, 0.40312296681847753,
"75094", 386500, 0.4031880286271958,
"44022", 339500, 0.4032530904359141,
"44907", 90300, 0.4033181522446324,
"39429", 121200, 0.4033832140533507,
"98057", 355900, 0.40344827586206894,
"23430", 249900, 0.40351333767078723,
"34142", 128000, 0.4035783994795055,
"01904", 359900, 0.4036434612882238,
"39194", 81100, 0.4037085230969421,
"67205", 241600, 0.4037735849056604,
"98274", 340500, 0.40383864671437864,
"34996", 271200, 0.4039037085230969,
"84104", 184600, 0.4039687703318152,
"98942", 227300, 0.4040338321405335,
"64157", 235600, 0.4040988939492518,
"15666", 120000, 0.4041639557579701,
"76234", 216200, 0.40422901756668833,
"64110", 134800, 0.4042940793754066,
"92082", 616600, 0.4043591411841249,
"13031", 143600, 0.4044242029928432,
"44023", 280600, 0.4044892648015615,
"55720", 148600, 0.4045543266102798,
"70128", 128900, 0.404619388418998,
"23005", 237200, 0.4046844502277163,
"49321", 181600, 0.4047495120364346,
"66503", 220700, 0.4048145738451529,
"01075", 226000, 0.4048796356538712,
"36305", 160100, 0.4049446974625895,
"17033", 223600, 0.4050097592713077,
"07070", 479700, 0.405074821080026,
"92585", 356900, 0.4051398828887443,
"31030", 77700, 0.4052049446974626,
"60140", 251100, 0.4052700065061809,
"94579", 672300, 0.4053350683148991,
"17401", 75700, 0.4054001301236174,
"31005", 148200, 0.4054651919323357,
"40228", 157700, 0.405530253741054,
"49301", 351800, 0.4055953155497723,
"62035", 125000, 0.4056603773584906,
"63775", 121700, 0.4057254391672088,
"78617", 180800, 0.4057905009759271,
"85262", 835400, 0.4058555627846454,
"47725", 172100, 0.4059206245933637,
"84054", 288800, 0.405985686402082,
"59840", 183700, 0.4060507482108003,
"98332", 517400, 0.4061158100195185,
"83338", 143100, 0.4061808718282368,
"12831", 259200, 0.4062459336369551,
"34420", 119800, 0.4063109954456734,
"03063", 242900, 0.4063760572543917,
"60404", 241500, 0.40644111906311,
"48820", 203800, 0.4065061808718282,
"02719", 265100, 0.4065712426805465,
"54868", 145200, 0.4066363044892648,
"27856", 147400, 0.4067013662979831,
"16323", 70700, 0.4067664281067014,
"33598", 251200, 0.4068314899154197,
"53718", 233400, 0.4068965517241379,
"92887", 921800, 0.4069616135328562,
"20903", 367600, 0.4070266753415745,
"48072", 206000, 0.4070917371502928,
"92501", 338300, 0.4071567989590111,
"37204", 529300, 0.4072218607677293,
"99516", 454600, 0.4072869225764476,
"45504", 118100, 0.4073519843851659,
"18436", 145800, 0.4074170461938842,
"33440", 102900, 0.4074821080026025,
"84025", 343400, 0.4075471698113208,
"45640", 113800, 0.407612231620039,
"06515", 203900, 0.4076772934287573,
"15012", 116900, 0.4077423552374756,
"15904", 104500, 0.4078074170461939,
"70546", 117100, 0.4078724788549122,
"15501", 102600, 0.40793754066363047,
"18337", 181000, 0.4080026024723487,
"27576", 136400, 0.408067664281067,
"02467", 1025300, 0.4081327260897853,
"50325", 290300, 0.4081977878985036,
"71953", 107400, 0.4082628497072219,
"73129", 56600, 0.40832791151594017,
"98944", 161800, 0.4083929733246584,
"47720", 149300, 0.4084580351333767,
"38261", 76700, 0.408523096942095,
"46356", 181600, 0.4085881587508133,
"06468", 359000, 0.40865322055953157,
"55401", 302300, 0.40871828236824986,
"91384", 569400, 0.4087833441769681,
"36618", 95500, 0.4088484059856864,
"11581", 481500, 0.4089134677944047,
"06517", 217500, 0.408978529603123,
"02766", 342500, 0.40904359141184127,
"68124", 199300, 0.4091086532205595,
"46135", 116600, 0.4091737150292778,
"84737", 233600, 0.4092387768379961,
"74401", 44900, 0.4093038386467144,
"48084", 336200, 0.40936890045543267,
"47112", 135100, 0.40943396226415096,
"76058", 188000, 0.4094990240728692,
"48043", 109900, 0.4095640858815875,
"07081", 451800, 0.4096291476903058,
"60542", 239700, 0.4096942094990241,
"07020", 515700, 0.40975927130774237,
"21050", 334400, 0.40982433311646066,
"40212", 68700, 0.4098893949251789,
"87301", 130900, 0.4099544567338972,
"74344", 152900, 0.4100195185426155,
"97051", 254100, 0.41008458035133377,
"37642", 125500, 0.41014964216005206,
"39773", 91100, 0.41021470396877036,
"19703", 274500, 0.4102797657774886,
"27282", 183900, 0.4103448275862069,
"91011", 1828000, 0.4104098893949252,
"38112", 55700, 0.41047495120364347,
"53228", 162100, 0.41054001301236176,
"64029", 187900, 0.41060507482108005,
"01721", 399200, 0.4106701366297983,
"90603", 597100, 0.4107351984385166,
"78070", 376500, 0.41080026024723487,
"33616", 231200, 0.41086532205595316,
"16502", 66000, 0.41093038386467146,
"37763", 157900, 0.41099544567338975,
"72210", 167200, 0.411060507482108,
"31211", 83800, 0.4111255692908263,
"31217", 65900, 0.41119063109954457,
"41001", 165800, 0.41125569290826286,
"81101", 148600, 0.41132075471698115,
"28462", 260800, 0.4113858165256994,
"19602", 61900, 0.4114508783344177,
"88061", 155000, 0.41151594014313597,
"99517", 288400, 0.41158100195185426,
"06483", 218500, 0.41164606376057256,
"79765", 214600, 0.41171112556929085,
"07086", 953900, 0.4117761873780091,
"39705", 152900, 0.4118412491867274,
"44485", 47300, 0.41190631099544567,
"48304", 368300, 0.41197137280416396,
"08232", 108000, 0.41203643461288225,
"02911", 227200, 0.41210149642160054,
"43528", 184000, 0.4121665582303188,
"67005", 51800, 0.41223162003903707,
"72058", 141300, 0.41229668184775536,
"48059", 154800, 0.41236174365647366,
"97210", 788300, 0.41242680546519195,
"33034", 147300, 0.41249186727391024,
"22046", 696100, 0.4125569290826285,
"65270", 84400, 0.41262199089134677,
"02459", 1184300, 0.41268705270006506,
"47904", 80000, 0.41275211450878335,
"36571", 126700, 0.41281717631750164,
"94041", 2108500, 0.41288223812621994,
"32922", 81900, 0.4129472999349382,
"89403", 266200, 0.41301236174365646,
"94519", 566600, 0.41307742355237476,
"63034", 161600, 0.41314248536109305,
"85310", 309500, 0.41320754716981134,
"19044", 255200, 0.4132726089785296,
"19610", 228600, 0.41333767078724787,
"12118", 263500, 0.41340273259596616,
"34690", 96400, 0.41346779440468445,
"45344", 104400, 0.41353285621340274,
"33815", 82300, 0.41359791802212104,
"11692", 377300, 0.4136629798308393,
"95215", 196400, 0.41372804163955756,
"45377", 124100, 0.41379310344827586,
"73118", 126900, 0.41385816525699415,
"19015", 140500, 0.41392322706571244,
"78566", 88000, 0.41398828887443073,
"07650", 597500, 0.41405335068314897,
"39426", 161800, 0.41411841249186726,
"45209", 239400, 0.41418347430058555,
"23605", 121200, 0.41424853610930384,
"38343", 66200, 0.41431359791802214,
"21085", 226700, 0.41437865972674043,
"07928", 825800, 0.41444372153545866,
"49004", 124300, 0.41450878334417696,
"92014", 1766200, 0.41457384515289525,
"63049", 156500, 0.41463890696161354,
"70062", 141500, 0.41470396877033183,
"29568", 158000, 0.4147690305790501,
"16105", 114600, 0.41483409238776836,
"28539", 131900, 0.41489915419648665,
"92251", 227900, 0.41496421600520494,
"18428", 151500, 0.41502927781392324,
"38237", 96400, 0.41509433962264153,
"77437", 129600, 0.41515940143135976,
"13039", 160100, 0.41522446324007806,
"91381", 787600, 0.41528952504879635,
"08361", 175700, 0.41535458685751464,
"96022", 232000, 0.41541964866623293,
"53566", 136200, 0.4154847104749512,
"45502", 164200, 0.41554977228366946,
"92625", 2015300, 0.41561483409238775,
"06119", 246900, 0.41567989590110604,
"46774", 112600, 0.41574495770982434,
"08033", 418500, 0.41581001951854263,
"30179", 129100, 0.4158750813272609,
"06029", 239500, 0.41594014313597916,
"07405", 392400, 0.41600520494469745,
"07751", 505500, 0.41607026675341574,
"27596", 195300, 0.41613532856213403,
"33149", 1083800, 0.4162003903708523,
"37398", 132700, 0.4162654521795706,
"76501", 94400, 0.41633051398828885,
"31709", 77800, 0.41639557579700714,
"48193", 154000, 0.41646063760572544,
"14611", 77100, 0.41652569941444373,
"94945", 819900, 0.416590761223162,
"01501", 257000, 0.4166558230318803,
"48323", 325600, 0.41672088484059855,
"53158", 256100, 0.41678594664931684,
"48302", 471400, 0.41685100845803513,
"32903", 360600, 0.4169160702667534,
"96768", 688500, 0.4169811320754717,
"85139", 180000, 0.41704619388418995,
"67042", 80100, 0.41711125569290824,
"32534", 130400, 0.41717631750162654,
"79903", 95200, 0.41724137931034483,
"55306", 283300, 0.4173064411190631,
"63126", 203500, 0.4173715029277814,
"80908", 497700, 0.41743656473649965,
"12561", 270000, 0.41750162654521794,
"80903", 243700, 0.41756668835393623,
"75253", 134400, 0.4176317501626545,
"38063", 66200, 0.4176968119713728,
"04605", 167700, 0.4177618737800911,
"90293", 731700, 0.41782693558880935,
"08406", 229100, 0.41789199739752764,
"35406", 302200, 0.41795705920624593,
"52002", 188100, 0.4180221210149642,
"95330", 386200, 0.4180871828236825,
"56304", 180300, 0.4181522446324008,
"95110", 820500, 0.41821730644111904,
"87122", 480200, 0.41828236824983733,
"39562", 136300, 0.4183474300585556,
"15009", 199700, 0.4184124918672739,
"06415", 241200, 0.4184775536759922,
"96821", 1363500, 0.4185426154847105,
"44420", 74500, 0.41860767729342874,
"60546", 294000, 0.41867273910214703,
"29572", 171000, 0.4187378009108653,
"35080", 180900, 0.4188028627195836,
"22124", 743500, 0.4188679245283019,
"72364", 145700, 0.4189329863370202,
"29078", 122400, 0.41899804814573843,
"67460", 129800, 0.4190631099544567,
"37416", 140800, 0.419128171763175,
"10538", 1015700, 0.4191932335718933,
"15234", 138300, 0.4192582953806116,
"29662", 170500, 0.41932335718932984,
"33549", 254200, 0.41938841899804813,
"80751", 141400, 0.4194534808067664,
"13669", 64100, 0.4195185426154847,
"83442", 202300, 0.419583604424203,
"81623", 628200, 0.4196486662329213,
"99037", 281900, 0.41971372804163953,
"02723", 230200, 0.4197787898503578,
"16648", 156300, 0.4198438516590761,
"30642", 331200, 0.4199089134677944,
"35206", 58900, 0.4199739752765127,
"72002", 147700, 0.420039037085231,
"89433", 265200, 0.42010409889394923,
"08008", 816000, 0.4201691607026675,
"83617", 192700, 0.4202342225113858,
"75474", 99200, 0.4202992843201041,
"18705", 75200, 0.4203643461288224,
"50313", 112400, 0.4204294079375407,
"16046", 328900, 0.4204944697462589,
"75116", 166400, 0.4205595315549772,
"30273", 111100, 0.4206245933636955,
"08840", 354700, 0.4206896551724138,
"08852", 365400, 0.4207547169811321,
"22205", 883800, 0.4208197787898504,
"11754", 435300, 0.4208848405985686,
"13413", 158300, 0.4209499024072869,
"11370", 661300, 0.4210149642160052,
"13057", 124800, 0.4210800260247235,
"43506", 110500, 0.4211450878334418,
"95817", 343000, 0.42121014964216,
"12524", 253900, 0.4212752114508783,
"92377", 391600, 0.4213402732595966,
"19465", 283600, 0.4214053350683149,
"33565", 236800, 0.4214703968770332,
"15232", 358900, 0.4215354586857515,
"75707", 203600, 0.4216005204944697,
"27948", 229900, 0.421665582303188,
"79045", 97300, 0.4217306441119063,
"32310", 92200, 0.4217957059206246,
"91746", 463800, 0.4218607677293429,
"20151", 512200, 0.4219258295380612,
"49660", 126500, 0.4219908913467794,
"29693", 137800, 0.4220559531554977,
"14904", 61400, 0.422121014964216,
"02777", 279800, 0.4221860767729343,
"76115", 90800, 0.4222511385816526,
"20724", 306700, 0.4223162003903709,
"20015", 981400, 0.4223812621990891,
"81321", 164200, 0.4224463240078074,
"60084", 212200, 0.4225113858165257,
"02188", 383100, 0.422576447625244,
"97459", 208800, 0.4226415094339623,
"79935", 133500, 0.4227065712426806,
"28711", 249500, 0.4227716330513988,
"54603", 112100, 0.4228366948601171,
"21108", 408900, 0.4229017566688354,
"70006", 230500, 0.4229668184775537,
"81147", 322600, 0.423031880286272,
"02421", 978800, 0.4230969420949902,
"21532", 93500, 0.4231620039037085,
"60436", 122500, 0.4232270657124268,
"93280", 172900, 0.4232921275211451,
"96161", 587500, 0.4233571893298634,
"48051", 191800, 0.4234222511385817,
"76008", 317700, 0.4234873129472999,
"21550", 134900, 0.4235523747560182,
"95366", 424600, 0.4236174365647365,
"33980", 181700, 0.4236824983734548,
"46615", 76700, 0.4237475601821731,
"39571", 160900, 0.42381262199089137,
"08830", 273400, 0.4238776837996096,
"38120", 282300, 0.4239427456083279,
"38606", 114200, 0.4240078074170462,
"66067", 96300, 0.4240728692257645,
"30513", 199800, 0.4241379310344828,
"96130", 157200, 0.42420299284320107,
"03303", 201700, 0.4242680546519193,
"92865", 651700, 0.4243331164606376,
"93725", 179500, 0.4243981782693559,
"33327", 502300, 0.4244632400780742,
"90304", 522500, 0.42452830188679247,
"61603", 51500, 0.42459336369551076,
"25314", 168400, 0.424658425504229,
"91203", 481900, 0.4247234873129473,
"45891", 87800, 0.4247885491216656,
"63131", 563400, 0.4248536109303839,
"29630", 133900, 0.42491867273910217,
"36106", 120100, 0.4249837345478204,
"19707", 551300, 0.4250487963565387,
"07029", 358500, 0.425113858165257,
"38611", 121100, 0.4251789199739753,
"55371", 212100, 0.42524398178269357,
"86426", 173300, 0.42530904359141186,
"90212", 2428400, 0.4253741054001301,
"39520", 134000, 0.4254391672088484,
"03055", 255200, 0.4255042290175667,
"45320", 127000, 0.425569290826285,
"53901", 149500, 0.42563435263500327,
"62568", 82200, 0.42569941444372156,
"89005", 281500, 0.4257644762524398,
"02351", 353800, 0.4258295380611581,
"22963", 215800, 0.4258945998698764,
"81507", 331700, 0.42595966167859467,
"23707", 141000, 0.42602472348731296,
"14048", 54400, 0.42608978529603125,
"35756", 154600, 0.4261548471047495,
"38019", 99900, 0.4262199089134678,
"01028", 254000, 0.4262849707221861,
"75670", 67900, 0.42635003253090437,
"46404", 53600, 0.42641509433962266,
"60070", 228200, 0.42648015614834095,
"74361", 116300, 0.4265452179570592,
"14564", 271300, 0.4266102797657775,
"45246", 121500, 0.42667534157449577,
"92844", 554000, 0.42674040338321406,
"47167", 98600, 0.42680546519193235,
"56258", 145700, 0.42687052700065065,
"67214", 76200, 0.4269355888093689,
"35121", 129900, 0.4270006506180872,
"88210", 151000, 0.42706571242680547,
"04038", 264600, 0.42713077423552376,
"11356", 702500, 0.42719583604424205,
"13219", 125900, 0.4272608978529603,
"37377", 302600, 0.4273259596616786,
"48341", 80900, 0.42739102147039687,
"84111", 224200, 0.42745608327911516,
"97524", 276500, 0.42752114508783345,
"35967", 113100, 0.42758620689655175,
"62249", 148200, 0.42765126870527,
"70518", 177300, 0.4277163305139883,
"07067", 334700, 0.42778139232270657,
"15201", 142400, 0.42784645413142486,
"90270", 439500, 0.42791151594014315,
"45206", 171600, 0.42797657774886144,
"46807", 72300, 0.4280416395575797,
"29118", 119000, 0.42810670136629797,
"97216", 314100, 0.42817176317501626,
"96732", 629500, 0.42823682498373455,
"81521", 243600, 0.42830188679245285,
"93013", 833000, 0.42836694860117114,
"16504", 79200, 0.4284320104098894,
"61114", 147400, 0.42849707221860767,
"27370", 132400, 0.42856213402732596,
"22546", 182100, 0.42862719583604425,
"02019", 316200, 0.42869225764476254,
"39367", 92900, 0.42875731945348083,
"33305", 418100, 0.42882238126219907,
"02359", 398600, 0.42888744307091736,
"55108", 280100, 0.42895250487963565,
"90013", 583200, 0.42901756668835395,
"93111", 915200, 0.42908262849707224,
"45229", 184600, 0.4291476903057905,
"63005", 521700, 0.42921275211450877,
"15214", 118000, 0.42927781392322706,
"56345", 153800, 0.42934287573194535,
"97914", 130500, 0.42940793754066364,
"32428", 101700, 0.42947299934938193,
"95490", 277400, 0.42953806115810017,
"06351", 188400, 0.42960312296681846,
"15229", 154600, 0.42966818477553675,
"19001", 247200, 0.42973324658425505,
"27504", 154500, 0.42979830839297334,
"08837", 290900, 0.42986337020169163,
"33935", 125100, 0.42992843201040987,
"60118", 261900, 0.42999349381912816,
"30707", 112300, 0.43005855562784645,
"06897", 707400, 0.43012361743656474,
"32081", 354400, 0.43018867924528303,
"70767", 173100, 0.4302537410540013,
"30354", 79600, 0.43031880286271956,
"98467", 409200, 0.43038386467143785,
"61102", 51500, 0.43044892648015615,
"85648", 132800, 0.43051398828887444,
"02806", 418400, 0.43057905009759273,
"20816", 895700, 0.430644111906311,
"15226", 124500, 0.43070917371502926,
"18612", 169100, 0.43077423552374755,
"18466", 84600, 0.43083929733246584,
"48324", 281000, 0.43090435914118413,
"55346", 344000, 0.4309694209499024,
"35475", 196900, 0.43103448275862066,
"64024", 116700, 0.43109954456733895,
"02664", 310800, 0.43116460637605725,
"18634", 67500, 0.43122966818477554,
"10567", 370600, 0.43129472999349383,
"28584", 230700, 0.4313597918022121,
"79714", 144100, 0.43142485361093036,
"93110", 1054200, 0.43148991541964865,
"13104", 226000, 0.43155497722836694,
"55364", 341800, 0.43162003903708523,
"02067", 531500, 0.4316851008458035,
"37663", 160700, 0.4317501626545218,
"96021", 176900, 0.43181522446324005,
"10580", 1654200, 0.43188028627195835,
"44425", 86300, 0.43194534808067664,
"01510", 265400, 0.43201040988939493,
"87544", 308000, 0.4320754716981132,
"90305", 601100, 0.4321405335068315,
"60131", 196800, 0.43220559531554975,
"35094", 143100, 0.43227065712426804,
"94019", 1234700, 0.43233571893298633,
"49331", 214000, 0.4324007807417046,
"70037", 284500, 0.4324658425504229,
"44041", 96300, 0.4325309043591412,
"37090", 254800, 0.43259596616785945,
"78701", 469200, 0.43266102797657774,
"02863", 171300, 0.43272608978529603,
"65265", 96800, 0.4327911515940143,
"14222", 423300, 0.4328562134027326,
"28365", 91600, 0.43292127521145085,
"18707", 169300, 0.43298633702016914,
"68310", 110800, 0.43305139882888743,
"25427", 174600, 0.4331164606376057,
"99016", 256800, 0.433181522446324,
"35213", 527000, 0.4332465842550423,
"20737", 276300, 0.43331164606376055,
"33315", 282800, 0.43337670787247884,
"96766", 483700, 0.43344176968119713,
"47111", 138700, 0.4335068314899154,
"30317", 351100, 0.4335718932986337,
"31545", 119200, 0.433636955107352,
"68507", 140000, 0.43370201691607024,
"72830", 96000, 0.43376707872478854,
"80517", 431000, 0.4338321405335068,
"08110", 136400, 0.4338972023422251,
"29624", 65800, 0.4339622641509434,
"68136", 245700, 0.4340273259596617,
"75633", 130000, 0.43409238776837994,
"46755", 108700, 0.43415744957709823,
"45432", 124300, 0.4342225113858165,
"59047", 205300, 0.4342875731945348,
"83318", 174700, 0.4343526350032531,
"74955", 80800, 0.4344176968119714,
"91390", 646100, 0.43448275862068964,
"33184", 333100, 0.4345478204294079,
"97381", 317600, 0.4346128822381262,
"19054", 229800, 0.4346779440468445,
"22025", 384100, 0.4347430058555628,
"35111", 179700, 0.43480806766428104,
"78739", 454400, 0.43487312947299933,
"10549", 627900, 0.4349381912817176,
"47170", 108100, 0.4350032530904359,
"44030", 70400, 0.4350683148991542,
"55008", 182300, 0.4351333767078725,
"32317", 253700, 0.43519843851659074,
"63132", 225500, 0.435263500325309,
"49080", 165100, 0.4353285621340273,
"49068", 138100, 0.4353936239427456,
"59803", 308400, 0.4354586857514639,
"44140", 238300, 0.4355237475601822,
"02726", 274700, 0.43558880936890043,
"12182", 144000, 0.4356538711776187,
"71129", 138400, 0.435718932986337,
"10960", 461400, 0.4357839947950553,
"40217", 139100, 0.4358490566037736,
"94705", 1795700, 0.4359141184124919,
"96778", 183400, 0.4359791802212101,
"07079", 647200, 0.4360442420299284,
"11733", 470300, 0.4361093038386467,
"25401", 130300, 0.436174365647365,
"87410", 170300, 0.4362394274560833,
"93514", 390200, 0.4363044892648016,
"34949", 275500, 0.4363695510735198,
"11030", 1598800, 0.4364346128822381,
"29153", 83400, 0.4364996746909564,
"36054", 120900, 0.4365647364996747,
"43950", 158400, 0.436629798308393,
"29388", 122800, 0.4366948601171113,
"62522", 62900, 0.4367599219258295,
"29601", 221700, 0.4368249837345478,
"55413", 234300, 0.4368900455432661,
"39074", 119400, 0.4369551073519844,
"37617", 151500, 0.4370201691607027,
"37874", 110800, 0.4370852309694209,
"77051", 91800, 0.4371502927781392,
"78726", 449800, 0.4372153545868575,
"07646", 390300, 0.4372804163955758,
"83858", 238700, 0.4373454782042941,
"19462", 342900, 0.4374105400130124,
"61605", 40500, 0.4374756018217306,
"75601", 129400, 0.4375406636304489,
"91105", 1265500, 0.4376057254391672,
"64056", 120700, 0.4376707872478855,
"94503", 534000, 0.4377358490566038,
"53575", 276300, 0.4378009108653221,
"60173", 231200, 0.4378659726740403,
"85083", 370300, 0.4379310344827586,
"52577", 110500, 0.4379960962914769,
"33545", 223800, 0.4380611581001952,
"99503", 242800, 0.4381262199089135,
"18040", 253400, 0.4381912817176318,
"65806", 64000, 0.43825634352635,
"99353", 272300, 0.4383214053350683,
"29657", 126200, 0.4383864671437866,
"35210", 135200, 0.4384515289525049,
"40514", 197300, 0.4385165907612232,
"64117", 109600, 0.43858165256994147,
"39183", 142700, 0.4386467143786597,
"60104", 155600, 0.438711776187378,
"32433", 118900, 0.4387768379960963,
"75169", 122500, 0.4388418998048146,
"33765", 201400, 0.4389069616135329,
"75236", 157200, 0.4389720234222511,
"80701", 158800, 0.4390370852309694,
"48026", 150300, 0.4391021470396877,
"63050", 173300, 0.439167208848406,
"31533", 83100, 0.4392322706571243,
"57703", 185300, 0.43929733246584257,
"65706", 80400, 0.4393623942745608,
"72202", 107300, 0.4394274560832791,
"81503", 197600, 0.4394925178919974,
"90715", 519700, 0.4395575797007157,
"28791", 243100, 0.439622641509434,
"80465", 418900, 0.43968770331815227,
"12019", 275700, 0.4397527651268705,
"30523", 176400, 0.4398178269355888,
"16830", 72100, 0.4398828887443071,
"35208", 57500, 0.4399479505530254,
"19126", 161000, 0.44001301236174367,
"64870", 92700, 0.44007807417046196,
"92075", 1392300, 0.4401431359791802,
"21046", 349100, 0.4402081977878985,
"60490", 280900, 0.4402732595966168,
"02189", 365800, 0.4403383214053351,
"07628", 373500, 0.44040338321405337,
"44321", 219500, 0.44046844502277166,
"60521", 843400, 0.4405335068314899,
"85658", 299200, 0.4405985686402082,
"03743", 101700, 0.4406636304489265,
"66103", 99000, 0.44072869225764477,
"78015", 432900, 0.44079375406636306,
"11553", 360400, 0.4408588158750813,
"37083", 112800, 0.4409238776837996,
"49286", 149300, 0.4409889394925179,
"75935", 74800, 0.4410540013012362,
"33136", 173200, 0.44111906310995447,
"60432", 104900, 0.44118412491867276,
"22066", 1042600, 0.441249186727391,
"29902", 201400, 0.4413142485361093,
"76022", 189500, 0.4413793103448276,
"80534", 349500, 0.44144437215354587,
"16652", 113600, 0.44150943396226416,
"85650", 207500, 0.44157449577098246,
"01776", 736300, 0.4416395575797007,
"01938", 487500, 0.441704619388419,
"29323", 125900, 0.4417696811971373,
"80030", 288500, 0.44183474300585557,
"33559", 216900, 0.44189980481457386,
"34715", 220300, 0.44196486662329215,
"53073", 161500, 0.4420299284320104,
"08904", 306800, 0.4420949902407287,
"98045", 544200, 0.44216005204944697,
"28460", 204100, 0.44222511385816526,
"32011", 199500, 0.44229017566688356,
"91208", 1003100, 0.44235523747560185,
