County, State_Code, Violent_Crime_Total, Murder, Rape, Robbery, Assault, Useless, Property_Crime_Total, Burglary, Larceny-Theft, Vehicle_Theft
East Feliciana, LA ,75,1,2,1,71,277,249,89,139,21,420
Evangeline, LA ,78,-,9,5,64,57,688,194,432,62,583
Franklin, LA ,25,2,-,-,23,83,222,60,150,12,320
Grant, LA ,60,1,3,-,56,101,507,132,334,41,389
Iberia, LA ,33,-,1,8,24,117,253,37,196,20,1,168
Iberville, LA ,221,1,10,5,205,245,762,142,596,24,862
Jackson, LA ,3,-,-,1,2,18,94,26,67,1,99
Jefferson, LA ,3,041,52,215,872,1,902,3,297,21,935,4,029,14,948,2,958,24,980
Jefferson Davis, LA ,263,3,16,23,221,303,1,181,283,828,70,1,028
Lafayette, LA ,1,301,7,114,195,985,1,190,9,224,1,930,6,729,565,9,431
Lafourche, LA ,297,4,29,40,224,246,2,759,480,2,155,124,2,670
La Salle, LA ,20,1,1,1,17,29,140,15,122,3,90
Lincoln, LA ,134,2,4,37,91,210,1,451,383,1,015,53,1,798
Livingston, LA ,301,2,15,27,257,356,2,251,751,1,387,113,2,144
Madison, LA ,38,-,-,-,38,96,130,22,86,22,203
Morehouse, LA ,80,1,6,11,62,109,984,249,693,42,663
Natchitoches, LA ,295,2,8,31,254,346,1,969,730,1,166,73,1,571
Orleans, LA ,4,477,264,189,1,843,2,181,5,174,24,942,5,325,13,051,6,566,29,249
Ouachita, LA ,1,275,8,57,162,1,048,1,241,8,698,1,920,6,393,385,8,327
Plaquemines, LA ,79,2,2,8,67,78,415,111,242,62,362
Pointe Coupee, LA ,74,-,2,2,70,127,341,65,253,23,401
Rapides, LA ,1,248,11,35,205,997,871,6,561,1,855,4,295,411,7,871
Red River, LA ,41,1,1,2,37,38,158,50,99,9,209
Richland, LA ,9,-,1,1,7,3,214,60,141,13,137
Sabine, LA ,76,-,1,4,71,90,340,92,230,18,330
St. Bernard, LA ,210,3,9,45,153,(NA),2,118,368,1,556,194,(NA)
St. Charles, LA ,228,2,5,32,189,386,1,631,392,1,073,166,1,651
St. Helena, LA ,42,1,3,3,35,41,162,47,102,13,163
St. James, LA ,208,-,2,9,197,208,706,171,498,37,677
St. John the Baptist, LA ,118,10,9,38,61,89,1,230,276,834,120,1,475
St. Landry, LA ,196,4,14,25,153,655,1,867,621,1,113,133,3,162
St. Martin, LA ,3,-,-,3,-,135,291,49,211,31,464
St. Mary, LA ,394,1,25,53,315,438,1,928,360,1,472,96,2,635
St. Tammany, LA ,745,5,54,102,584,592,6,159,1,112,4,607,440,6,137
Tangipahoa, LA ,884,3,33,56,792,732,4,168,1,466,2,561,141,3,750
Tensas, LA ,29,2,2,-,25,27,76,20,53,3,65
Terrebonne, LA ,776,12,63,126,575,801,5,700,1,383,3,931,386,5,389
Union, LA ,82,1,3,3,75,77,271,81,187,3,562
Vermilion, LA ,108,-,-,7,101,167,536,116,398,22,1,096
Vernon, LA ,159,6,7,6,140,235,933,140,766,27,1,083
Washington, LA ,216,1,20,48,147,289,1,662,466,1,088,108,1,489
Webster, LA ,121,3,3,9,106,227,770,249,477,44,645
West Baton Rouge, LA ,133,2,7,26,98,134,878,109,731,38,1,274
West Carroll, LA ,29,1,1,3,24,47,259,89,143,27,199
West Feliciana, LA ,33,2,-,-,31,28,164,26,128,10,210
Winn, LA ,12,-,-,3,9,54,31,18,12,1,325
Androscoggin, ME ,123,3,35,35,50,179,2,865,547,2,203,115,3,483
Aroostook, ME ,45,2,15,13,15,64,1,420,388,970,62,1,521
Cumberland, ME ,403,3,74,118,208,358,7,434,1,361,5,703,370,7,492
Franklin, ME ,39,-,12,3,24,15,736,142,563,31,913
Hancock, ME ,38,1,-,4,33,47,1,168,238,875,55,1,155
Kennebec, ME ,101,1,31,23,46,99,3,094,609,2,384,101,2,659
Knox, ME ,34,-,8,1,25,26,953,128,797,28,712
Lincoln, ME ,11,3,4,2,2,21,526,85,414,27,479
Oxford, ME ,61,1,19,3,38,43,1,205,307,844,54,1,160
Penobscot, ME ,105,1,20,29,55,154,4,630,929,3,561,140,4,076
Piscataquis, ME ,24,-,4,1,19,33,323,81,224,18,445
Sagadahoc, ME ,12,-,5,3,4,20,760,114,623,23,858
Somerset, ME ,59,1,18,8,32,46,1,518,396,1,063,59,1,491
Waldo, ME ,39,1,2,3,33,16,720,161,531,28,302
Washington, ME ,55,-,8,-,47,65,678,171,481,26,743
York, ME ,214,1,59,43,111,205,3,715,685,2,864,166,4,391
Allegany, MD ,325,-,23,27,275,271,2,024,488,1,481,55,2,107
Anne Arundel, MD ,3,462,19,110,767,2,566,3,429,17,141,2,986,12,524,1,631,18,141
Baltimore, MD ,6,180,29,198,1,565,4,388,6,199,26,897,4,942,19,019,2,936,30,278
Calvert, MD ,228,1,10,13,204,314,1,317,289,954,74,1,338
Caroline, MD ,146,-,12,10,124,217,839,204,558,77,761
Carroll, MD ,415,-,47,48,320,433,2,485,456,1,878,151,3,072
Cecil, MD ,431,2,18,60,351,455,2,957,753,1,940,264,2,531
Charles, MD ,736,5,32,159,540,690,4,205,778,2,903,524,3,806
Dorchester, MD ,137,3,10,15,109,182,1,152,261,799,92,1,023
Frederick, MD ,873,1,39,177,656,908,3,739,657,2,861,221,4,040
Garrett, MD ,55,1,-,2,52,46,436,100,320,16,508
Harford, MD ,885,3,45,214,623,619,5,361,1,112,3,836,413,4,869
Howard, MD ,609,1,40,224,344,503,6,856,1,167,5,091,598,7,331
Kent, MD ,58,-,3,8,47,58,380,140,211,29,350
Montgomery, MD ,2,060,18,149,856,1,037,1,873,22,706,3,893,16,083,2,730,25,671
Prince George's, MD ,8,189,146,294,4,100,3,649,7,409,53,432,7,460,27,490,18,482,43,483
Queen Anne's, MD ,78,1,5,13,59,113,875,187,668,20,911
St. Mary's, MD ,308,3,12,32,261,292,1,909,488,1,314,107,1,883
Somerset, MD ,135,1,9,21,104,124,673,192,455,26,630
Talbot, MD ,139,1,9,30,99,89,878,173,669,36,963
Washington, MD ,536,5,17,88,426,439,3,107,699,2,138,270,3,161
Wicomico, MD ,792,5,32,205,550,772,3,814,914,2,715,185,3,683
Worcester, MD ,401,-,21,42,338,351,2,138,321,1,725,92,2,367
Baltimore city, MD ,11,760,276,182,4,085,7,217,16,061,37,005,8,022,22,154,6,829,51,533
Barnstable, MA ,1,006,7,57,80,862,1,169,5,300,1,700,3,305,295,5,485
Berkshire, MA ,326,-,46,19,261,468,1,704,550,1,040,114,2,483
Bristol, MA ,3,197,11,198,640,2,348,2,985,14,319,3,814,8,812,1,693,13,768
Dukes, MA ,31,-,2,1,28,17,233,29,195,9,283
Essex, MA ,2,591,12,128,507,1,944,3,198,15,300,3,648,9,623,2,029,17,900
Franklin, MA ,350,2,17,20,311,525,1,212,516,607,89,1,387
Hampden, MA ,4,161,22,261,885,2,993,5,044,19,146,4,322,11,494,3,330,18,177
Hampshire, MA ,409,2,48,42,317,441,2,847,844,1,785,218,2,616
Middlesex, MA ,3,713,19,203,1,050,2,441,3,536,27,465,5,367,18,879,3,219,27,340
Nantucket, MA ,45,1,3,2,39,51,210,50,137,23,554
Norfolk, MA ,1,295,3,90,298,904,1,089,9,564,1,989,6,710,865,9,784
Plymouth, MA ,2,016,11,105,333,1,567,2,092,8,809,1,668,5,759,1,382,9,267
Suffolk, MA ,8,106,67,313,2,854,4,872,8,356,32,327,5,366,20,723,6,238,32,632
Worcester, MA ,2,935,13,274,622,2,026,4,192,15,006,3,615,9,356,2,035,17,077
Alcona, MI ,10,-,3,-,7,8,245,100,139,6,194
Alger, MI ,9,-,2,1,6,33,104,40,49,15,147
Allegan, MI ,251,2,52,14,183,248,1,729,404,1,225,100,1,812
Alpena, MI ,62,1,25,3,33,74,646,188,441,17,707
Antrim, MI ,33,-,5,1,27,29,409,115,272,22,253
Arenac, MI ,46,2,18,-,26,49,296,99,179,18,321
Baraga, MI ,16,-,4,-,12,12,59,19,35,5,54
Barry, MI ,107,3,27,2,75,107,907,248,599,60,1,017
Bay, MI ,312,2,79,47,184,291,2,768,580,1,980,208,3,366
Benzie, MI ,34,-,12,-,22,25,278,77,181,20,294
Berrien, MI ,859,5,128,107,619,698,4,966,1,064,3,582,320,5,509
Branch, MI ,116,-,25,4,87,135,1,086,225,806,55,1,060
Calhoun, MI ,944,9,143,128,664,1,354,6,126,1,304,4,489,333,7,141
Cass, MI ,102,1,30,14,57,99,1,232,345,825,62,1,304
Charlevoix, MI ,36,1,13,-,22,45,451,80,356,15,289
Cheboygan, MI ,45,-,23,2,20,40,597,142,418,37,505
Chippewa, MI ,77,-,19,3,55,55,771,181,539,51,675
Clare, MI ,79,1,12,8,58,62,1,185,467,656,62,726
Clinton, MI ,73,-,13,2,58,74,813,193,567,53,777
Crawford, MI ,41,1,14,-,26,23,267,82,159,26,319
Delta, MI ,39,-,15,-,24,20,287,97,175,15,216
Dickinson, MI ,43,3,21,3,16,25,536,69,448,19,577
Eaton, MI ,247,1,53,45,148,212,2,430,458,1,820,152,2,375
Emmet, MI ,57,-,21,8,28,49,668,147,502,19,678
Genesee, MI ,3,410,51,277,723,2,359,2,860,17,901,4,880,10,349,2,672,21,203
Gladwin, MI ,59,-,16,1,42,69,385,134,226,25,466
Gogebic, MI ,21,-,7,-,14,19,104,30,69,5,380
Grand Traverse, MI ,190,-,66,9,115,145,1,669,304,1,297,68,2,239
Gratiot, MI ,76,-,37,3,36,50,605,123,456,26,810
Hillsdale, MI ,102,-,29,11,62,97,1,012,274,684,54,1,006
Houghton, MI ,51,-,19,2,30,34,542,81,434,27,521
Huron, MI ,40,-,16,-,24,41,619,125,479,15,609
Ingham, MI ,1,634,18,215,315,1,086,1,583,9,923,2,150,7,086,687,11,212
Ionia, MI ,182,1,55,8,118,160,1,422,326,1,027,69,1,231
Iosco, MI ,48,-,13,-,35,50,669,215,422,32,668
Iron, MI ,26,-,4,2,20,25,195,59,125,11,230
Isabella, MI ,160,1,49,22,88,117,1,549,318,1,148,83,1,648
Jackson, MI ,681,4,174,94,409,709,4,482,985,3,193,304,5,717
Kalamazoo, MI ,889,4,110,204,571,1,139,9,718,1,856,7,302,560,10,589
Kalkaska, MI ,41,-,25,-,16,37,448,147,292,9,473
Kent, MI ,3,018,20,266,713,2,019,2,991,20,098,4,670,14,149,1,279,21,749
Keweenaw, MI ,2,-,-,-,2,9,49,14,32,3,56
Lake, MI ,56,-,12,2,42,116,276,119,147,10,497
Lapeer, MI ,151,1,34,9,107,82,1,498,280,1,129,89,1,161
Leelanau, MI ,19,3,5,1,10,16,232,56,165,11,228
Lenawee, MI ,303,1,72,29,201,200,1,829,383,1,338,108,2,076
Livingston, MI ,214,2,39,26,147,182,2,536,504,1,848,184,2,356
Luce, MI ,16,-,10,-,6,34,68,23,35,10,124
Mackinac, MI ,26,-,9,-,17,37,398,67,317,14,586
Macomb, MI ,2,421,16,231,488,1,686,2,617,19,546,2,791,13,405,3,350,19,666
Manistee, MI ,52,1,20,1,30,73,448,133,289,26,577
Marquette, MI ,92,-,38,4,50,110,1,335,241,1,026,68,1,564
Mason, MI ,95,3,26,4,62,73,849,178,651,20,862
Mecosta, MI ,99,1,31,6,61,145,1,227,258,909,60,1,302
Menominee, MI ,36,-,12,-,24,40,518,151,353,14,494
Midland, MI ,149,1,42,12,94,135,1,338,195,1,097,46,1,407
Missaukee, MI ,28,-,6,-,22,21,239,98,129,12,315
Monroe, MI ,305,-,69,36,200,406,3,388,787,2,322,279,3,953
Montcalm, MI ,137,-,59,4,74,168,1,493,444,952,97,1,316
Montmorency, MI ,15,-,6,-,9,14,92,37,44,11,140
Muskegon, MI ,994,4,141,150,699,724,8,716,1,543,6,506,667,7,434
Newaygo, MI ,166,2,45,2,117,143,1,235,358,789,88,1,377
Oakland, MI ,4,091,15,418,821,2,837,3,725,28,947,5,081,20,446,3,420,32,650
Oceana, MI ,63,4,15,2,42,48,476,126,329,21,473
Ogemaw, MI ,49,-,13,1,35,75,513,166,329,18,447
Ontonagon, MI ,13,-,2,-,11,11,84,26,51,7,83
Osceola, MI ,62,1,25,-,36,54,445,136,285,24,346
Oscoda, MI ,16,3,6,-,7,28,249,83,156,10,232
Otsego, MI ,57,-,13,1,43,41,547,162,354,31,534
Ottawa, MI ,475,2,176,31,266,409,4,999,1,014,3,775,210,5,077
Presque Isle, MI ,5,-,2,-,3,24,91,38,47,6,167
Roscommon, MI ,69,-,22,5,42,77,825,242,525,58,923
Saginaw, MI ,2,211,24,142,265,1,780,1,650,7,487,2,033,4,834,620,8,622
St. Clair, MI ,450,1,91,35,323,421,3,567,656,2,628,283,4,120
St. Joseph, MI ,244,-,66,15,163,209,1,837,383,1,360,94,1,915
Sanilac, MI ,64,-,16,1,47,71,588,172,387,29,666
Schoolcraft, MI ,18,1,6,-,11,11,122,58,55,9,93
Shiawassee, MI ,197,1,45,14,137,124,1,352,297,954,101,1,336
Tuscola, MI ,73,-,29,1,43,83,668,196,429,43,957
Van Buren, MI ,270,1,46,18,205,303,2,466,595,1,602,269,2,563
Washtenaw, MI ,1,091,9,125,268,689,1,045,9,844,1,995,6,834,1,015,10,893
Wayne, MI ,20,021,414,1,067,6,488,12,052,26,255,91,838,17,738,43,065,31,035,111,309
Wexford, MI ,91,1,33,3,54,113,982,172,777,33,1,269
Aitkin, MN ,31,-,12,-,19,22,544,228,269,47,466
Anoka, MN ,516,4,93,97,322,570,12,447,1,577,10,082,788,10,392
Becker, MN ,48,-,10,4,34,19,599,97,428,74,495
Beltrami, MN ,140,-,30,8,102,61,1,614,256,1,228,130,1,552
Benton, MN ,70,-,24,9,37,64,991,145,787,59,664
Big Stone, MN ,7,-,2,-,5,11,84,31,40,13,88
Blue Earth, MN ,97,1,43,7,46,106,2,198,410,1,675,113,2,053
Brown, MN ,15,-,5,1,9,20,330,57,258,15,426
Carlton, MN ,41,-,14,1,26,33,895,150,692,53,516
Carver, MN ,61,-,9,8,44,78,1,116,151,912,53,1,270
Cass, MN ,122,-,58,11,53,98,1,140,277,768,95,1,361
Chippewa, MN ,10,-,2,-,8,3,215,31,171,13,156
Chisago, MN ,36,-,7,8,21,40,1,354,220,1,005,129,1,062
Clay, MN ,80,1,27,14,38,81,1,156,159,914,83,1,118
Clearwater, MN ,10,-,4,-,6,21,178,50,112,16,153
Cook, MN ,4,-,-,-,4,4,137,35,96,6,157
Cottonwood, MN ,13,1,5,1,6,13,172,35,128,9,246
Crow Wing, MN ,118,1,30,6,81,117,2,188,395,1,658,135,2,227
Dakota, MN ,438,4,86,112,236,460,10,015,1,296,8,144,575,10,041
Dodge, MN ,3,-,1,-,2,13,250,53,178,19,173
Douglas, MN ,37,2,17,3,15,43,713,134,547,32,944
Faribault, MN ,10,-,1,-,9,15,300,65,209,26,225
Fillmore, MN ,12,-,3,-,9,10,143,45,87,11,161
Freeborn, MN ,24,-,3,1,20,44,525,44,449,32,700
Goodhue, MN ,58,-,20,7,31,84,1,236,210,951,75,1,363
Grant, MN ,4,-,3,-,1,2,105,37,62,6,164
Hennepin, MN ,6,065,61,633,2,670,2,701,5,949,43,132,8,382,29,565,5,185,48,818
Houston, MN ,15,-,4,1,10,15,293,31,231,31,227
Hubbard, MN ,35,1,5,2,27,34,632,188,382,62,720
Isanti, MN ,32,-,7,5,20,21,826,184,542,100,658
Itasca, MN ,32,-,4,2,26,26,541,170,315,56,329
Jackson, MN ,15,-,2,-,13,11,189,50,132,7,160
Kanabec, MN ,29,1,7,-,21,33,458,102,311,45,378
Kandiyohi, MN ,64,-,26,7,31,99,1,156,209,900,47,1,102
Kittson, MN ,6,-,-,-,6,2,72,13,58,1,53
Koochiching, MN ,16,-,8,-,8,34,356,90,242,24,408
Lac qui Parle, MN ,4,-,2,-,2,5,83,20,56,7,87
Lake, MN ,1,-,1,-,-,11,109,40,65,4,165
Lake of the Woods, MN ,5,-,2,-,3,2,102,30,69,3,74
Le Sueur, MN ,12,-,4,-,8,14,289,49,215,25,262
Lincoln, MN ,10,-,-,-,10,8,79,11,68,-,(NA)
Lyon, MN ,38,-,17,2,19,21,543,106,412,25,257
McLeod, MN ,63,1,21,1,40,81,866,158,656,52,1,018
Mahnomen, MN ,22,-,2,2,18,33,209,68,124,17,170
Marshall, MN ,13,-,-,1,12,10,87,19,64,4,173
Martin, MN ,16,-,4,1,11,44,503,90,395,18,298
Meeker, MN ,35,-,27,3,5,34,577,129,402,46,623
Mille Lacs, MN ,41,1,11,2,27,44,834,165,598,71,781
Morrison, MN ,33,1,6,1,25,46,675,102,537,36,720
Mower, MN ,89,1,21,11,56,105,1,232,200,964,68,1,276
Murray, MN ,10,-,3,-,7,5,117,14,95,8,100
Nicollet, MN ,27,-,14,-,13,43,644,54,559,31,722
Nobles, MN ,16,-,1,2,13,28,349,108,227,14,375
Norman, MN ,11,-,3,1,7,7,63,31,29,3,74
Olmsted, MN ,263,-,54,69,140,288,2,991,496,2,312,183,2,777
Otter Tail, MN ,72,-,20,2,50,49,1,017,233,720,64,1,123
Pennington, MN ,24,1,12,1,10,19,342,64,265,13,368
Pine, MN ,41,1,16,3,21,43,1,216,371,752,93,866
Pipestone, MN ,-,-,-,-,-,10,74,17,55,2,194
Polk, MN ,52,-,9,2,41,67,510,137,350,23,766
Pope, MN ,10,-,4,-,6,5,95,27,60,8,176
Ramsey, MN ,2,731,21,270,765,1,675,2,756,21,342,4,180,14,538,2,624,23,920
Red Lake, MN ,-,-,-,-,-,3,11,4,7,-,70
Redwood, MN ,23,1,6,-,16,34,376,81,265,30,262
Renville, MN ,24,-,8,1,15,41,323,63,230,30,317
Rice, MN ,95,-,22,8,65,120,1,659,422,1,154,83,1,799
Rock, MN ,16,-,-,-,16,6,48,13,30,5,75
Roseau, MN ,4,-,1,-,3,12,286,32,246,8,324
St. Louis, MN ,425,-,90,65,270,470,7,250,1,463,5,361,426,6,189
Scott, MN ,127,1,25,13,88,143,2,566,411,2,002,153,2,406
Sherburne, MN ,101,1,26,8,66,59,1,923,237,1,583,103,1,119
Sibley, MN ,-,-,-,-,-,-,52,29,20,3,52
Stearns, MN ,285,-,67,36,182,142,3,676,499,3,021,156,1,968
Steele, MN ,63,-,11,12,40,55,974,207,728,39,933
Stevens, MN ,14,-,4,1,9,10,128,39,82,7,161
Swift, MN ,12,-,5,-,7,6,187,57,114,16,139
Todd, MN ,34,1,16,-,17,27,510,105,375,30,496
Traverse, MN ,8,-,2,-,6,4,86,13,68,5,53
Wabasha, MN ,14,-,5,3,6,21,280,34,232,14,367
Wadena, MN ,24,-,5,-,19,31,271,67,191,13,352
Waseca, MN ,32,-,5,2,25,27,397,87,301,9,311
Washington, MN ,246,-,49,30,167,245,6,327,843,5,088,396,5,441
Watonwan, MN ,13,-,3,1,9,14,235,40,184,11,220
Wilkin, MN ,13,-,3,-,10,15,204,30,157,17,148
Winona, MN ,41,3,5,6,27,69,777,129,610,38,1,304
Wright, MN ,96,2,19,12,63,84,2,659,283,2,181,195,2,305
Yellow Medicine, MN ,8,-,1,1,6,6,99,33,56,10,91
Adams, MS ,78,1,16,23,38,107,1,852,380,1,429,43,2,036
Alcorn, MS ,60,2,14,22,22,56,1,092,185,872,35,811
Amite, MS ,1,-,-,-,1,8,9,6,-,3,2
Attala, MS ,35,3,7,-,25,26,404,221,174,9,338
Benton, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Bolivar, MS ,39,1,4,18,16,19,884,230,630,24,290
Calhoun, MS ,2,-,-,-,2,1,8,3,4,1,7
Carroll, MS ,-,-,-,-,-,(NA),1,-,1,-,(NA)
Chickasaw, MS ,31,1,2,6,22,32,75,47,27,1,102
Choctaw, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Claiborne, MS ,39,1,-,4,34,45,136,77,59,-,143
Clarke, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Clay, MS ,47,1,10,9,27,(NA),535,191,343,1,(NA)
Coahoma, MS ,12,5,1,3,3,14,173,74,56,43,245
Copiah, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Covington, MS ,9,-,1,7,1,54,197,53,129,15,235
DeSoto, MS ,233,3,47,97,86,259,4,696,885,3,302,509,4,428
Forrest, MS ,145,3,15,68,59,152,3,006,723,2,139,144,3,276
Franklin, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
George, MS ,112,2,2,1,107,10,332,96,179,57,60
Greene, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Grenada, MS ,108,2,13,24,69,109,941,259,610,72,963
Hancock, MS ,22,-,3,10,9,36,848,110,698,40,918
Harrison, MS ,634,10,96,305,223,686,10,296,2,690,7,004,602,12,595
Hinds, MS ,1,334,56,183,693,402,1,931,13,494,3,692,7,633,2,169,18,298
Holmes, MS ,2,-,-,-,2,59,29,12,16,1,93
Humphreys, MS ,16,1,3,5,7,21,149,58,90,1,167
Issaquena, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Itawamba, MS ,11,2,4,2,3,2,233,95,111,27,136
Jackson, MS ,340,13,68,114,145,463,5,863,1,854,3,477,532,6,096
Jasper, MS ,2,-,-,2,-,2,22,11,11,-,10
Jefferson, MS ,35,1,-,4,30,(NA),32,10,22,-,(NA)
Jefferson Davis, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Jones, MS ,105,7,15,41,42,221,2,003,225,1,714,64,2,767
Kemper, MS ,(NA),(NA),(NA),(NA),(NA),3,(NA),(NA),(NA),(NA),5
Lafayette, MS ,27,-,4,4,19,25,492,67,401,24,565
Lamar, MS ,45,-,22,6,17,11,840,270,510,60,279
Lauderdale, MS ,203,5,39,89,70,228,2,719,1,173,1,363,183,2,496
Lawrence, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Leake, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Lee, MS ,207,4,39,66,98,219,2,816,563,2,040,213,3,074
Leflore, MS ,248,9,10,55,174,403,2,032,604,1,335,93,1,993
Lincoln, MS ,80,1,3,11,65,138,837,180,589,68,879
Lowndes, MS ,166,2,21,41,102,181,1,928,353,1,489,86,2,477
Madison, MS ,220,8,23,52,137,133,1,880,360,1,413,107,1,909
Marion, MS ,23,-,2,3,18,32,394,131,242,21,286
Marshall, MS ,167,-,3,7,157,(NA),356,80,246,30,(NA)
Monroe, MS ,43,1,9,8,25,52,615,124,482,9,681
Montgomery, MS ,2,-,1,-,1,6,23,15,7,1,33
Neshoba, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Newton, MS ,11,-,-,3,8,24,91,26,57,8,97
Noxubee, MS ,(NA),(NA),(NA),(NA),(NA),51,(NA),(NA),(NA),(NA),32
Oktibbeha, MS ,42,-,1,12,29,83,1,123,153,947,23,1,497
Panola, MS ,111,-,7,16,88,100,714,326,341,47,850
Pearl River, MS ,75,3,19,12,41,52,1,561,413,1,033,115,741
Perry, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Pike, MS ,94,3,7,24,60,81,1,327,365,886,76,708
Pontotoc, MS ,-,-,-,-,-,58,98,44,48,6,181
Prentiss, MS ,11,-,-,3,8,39,346,112,231,3,439
Quitman, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Rankin, MS ,174,4,36,41,93,173,3,026,815,2,019,192,2,056
Scott, MS ,89,-,23,14,52,-,346,141,178,27,59
Sharkey, MS ,10,-,-,3,7,(NA),38,38,-,-,(NA)
Simpson, MS ,35,1,7,3,24,15,420,110,283,27,240
Smith, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Stone, MS ,79,1,13,11,54,13,610,164,429,17,24
Sunflower, MS ,75,2,16,14,43,138,692,249,414,29,1,127
Tallahatchie, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Tate, MS ,25,-,1,6,18,11,642,190,384,68,391
Tippah, MS ,39,1,1,4,33,48,96,57,29,10,90
Tishomingo, MS ,23,-,2,11,10,4,127,85,35,7,18
Tunica, MS ,141,1,7,32,101,(NA),686,141,391,154,(NA)
Union, MS ,9,1,-,1,7,18,436,166,239,31,462
Walthall, MS ,24,1,3,1,19,-,56,41,10,5,2
Warren, MS ,269,3,29,40,197,289,2,547,592,1,821,134,2,010
Washington, MS ,323,10,31,102,180,432,3,580,879,2,448,253,4,988
Wayne, MS ,3,-,-,1,2,7,44,27,15,2,134
Webster, MS ,25,-,-,-,25,14,11,9,2,-,36
Wilkinson, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Winston, MS ,3,1,-,-,2,(NA),51,44,7,-,(NA)
Yalobusha, MS ,6,1,2,-,3,3,26,10,16,-,13
Yazoo, MS ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Adair, MO,72,-,2,5,65,30,658,105,533,20,634
Andrew, MO ,4,-,1,-,3,3,187,51,117,19,125
Atchison, MO ,15,-,-,-,15,3,35,24,9,2,38
Audrain, MO ,49,1,4,3,41,24,405,123,263,19,442
Barry, MO ,53,-,6,-,47,8,963,300,607,56,229
Barton, MO ,69,-,10,-,59,33,335,84,243,8,234
Bates, MO ,77,1,1,-,75,15,479,137,331,11,212
Benton, MO ,46,-,1,1,44,9,463,168,275,20,304
Bollinger, MO ,33,-,4,-,29,(NA),93,28,64,1,(NA)
Boone, MO ,525,1,26,120,378,450,4,380,663,3,514,203,4,359
Buchanan, MO ,178,6,30,65,77,224,4,915,969,3,580,366,3,703
Butler, MO ,140,2,6,35,97,174,1,801,368,1,343,90,1,377
Caldwell, MO ,22,-,-,1,21,6,92,33,49,10,48
Callaway, MO ,71,-,8,14,49,23,1,053,193,809,51,306
Camden, MO ,59,4,4,8,43,94,1,244,272,922,50,853
Cape Girardeau, MO ,311,1,18,48,244,164,2,858,455,2,297,106,2,995
Carroll, MO ,21,-,-,2,19,(NA),108,31,72,5,(NA)
Carter, MO ,9,-,1,-,8,16,62,14,44,4,75
Cass, MO ,193,-,37,18,138,150,2,670,392,2,090,188,1,446
Cedar, MO ,28,-,1,1,26,7,405,106,280,19,187
Chariton, MO ,14,1,1,-,12,1,159,12,142,5,17
Christian, MO ,77,-,6,7,64,17,1,291,257,927,107,545
Clark, MO ,24,-,2,-,22,1,98,42,46,10,37
Clay, MO ,1,619,21,86,437,1,075,1,587,10,396,1,898,7,127,1,371,10,793
Clinton, MO ,98,-,4,-,94,71,338,95,217,26,235
Cole, MO ,296,-,18,45,233,238,1,965,363,1,510,92,1,983
Cooper, MO ,44,-,-,3,41,17,539,31,503,5,322
Crawford, MO ,99,1,4,8,86,34,786,130,595,61,295
Dade, MO ,11,-,3,-,8,(NA),58,31,22,5,(NA)
Dallas, MO ,29,3,-,-,26,(NA),257,68,167,22,(NA)
Daviess, MO ,15,1,-,3,11,12,85,32,37,16,77
DeKalb, MO ,21,-,1,1,19,10,225,64,149,12,147
Dent, MO ,42,1,5,-,36,10,286,71,189,26,199
Douglas, MO ,57,-,2,1,54,(NA),186,45,122,19,(NA)
Dunklin, MO ,103,2,4,14,83,107,831,222,563,46,662
Franklin, MO ,256,3,11,10,232,153,2,497,374,1,987,136,2,249
Gasconade, MO ,37,-,-,1,36,(NA),357,91,233,33,(NA)
Gentry, MO ,10,-,2,-,8,-,50,18,32,-,15
